review_id,product_name,review_title,review_text,text,rating,sentiment,label,source_url
5595,Smart Watch,Below expectations,The description made it sound better than it actually is. I was not satisfied. Customer service was not needed.,Below expectations The description made it sound better than it actually is. I was not satisfied. Customer service was not needed.,2,Negative,0,compiled_dataset_placeholder
870,Bluetooth Speaker,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. Customer service was not needed.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
2359,Coffee Maker,Very satisfied,I have been using this for a while and it has worked consistently without any major issues.,Very satisfied I have been using this for a while and it has worked consistently without any major issues.,5,Positive,1,compiled_dataset_placeholder
2007,Desk Lamp,Reliable and easy to use,Everything worked right out of the box and the instructions were easy to follow. The packaging was simple.,Reliable and easy to use Everything worked right out of the box and the instructions were easy to follow. The packaging was simple.,5,Positive,1,compiled_dataset_placeholder
3091,Portable Monitor,Highly recommend,This is one of the better products I have purchased recently. It works well and is simple to use. Customer service was not needed.,Highly recommend This is one of the better products I have purchased recently. It works well and is simple to use. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
4565,Portable Monitor,Bad purchase,The product arrived with problems and did not function properly. This review is based on regular home use.,Bad purchase The product arrived with problems and did not function properly. This review is based on regular home use.,2,Negative,0,compiled_dataset_placeholder
5196,Wireless Headphones,Not worth the money,I had several issues with this product and would not recommend buying it. Shipping was also reasonable.,Not worth the money I had several issues with this product and would not recommend buying it. Shipping was also reasonable.,1,Negative,0,compiled_dataset_placeholder
357,Smart Watch,Very satisfied,I have been using this for a while and it has worked consistently without any major issues. Customer service was not needed.,Very satisfied I have been using this for a while and it has worked consistently without any major issues. Customer service was not needed.,5,Positive,1,compiled_dataset_placeholder
1163,Desk Lamp,Great value,This was a great purchase for the price. It performs better than expected and was easy to use. This review is based on regular home use.,Great value This was a great purchase for the price. It performs better than expected and was easy to use. This review is based on regular home use.,4,Positive,1,compiled_dataset_placeholder
5698,Desk Lamp,Not worth the money,I had several issues with this product and would not recommend buying it. Shipping was also reasonable.,Not worth the money I had several issues with this product and would not recommend buying it. Shipping was also reasonable.,2,Negative,0,compiled_dataset_placeholder
